_id,Proj ID,Department,Project_Name,Scope_Of_Work,PM_Department,Project_Status,Neighborhood,Authorization_Existing,Authorization_FY,Authorization_Future,OC_Existing,OC_FY,OC_Future,Grant_Existing,Grant_FY,Grant_Future,GO_Expended,Capital_Year_0,CapitalYear_1,Capital_Year_25,OC_Expended,OC_Year_0,OC_Year_1,OCYear_25,Grant_Expended,Grant_Year_0,Grant_Year_1,GrantYear_25,External_Funds,Total_Project_Budget
286,CPR25384,Parks and Recreation Department,Forbes Street Play Area,Design and renovate the park and playground area.,Parks and Recreation Department,New Project,Jamaica Plain,0,105000,0,0,0,0,0,0,0,0,0,0,105000,0,0,0,0,0,0,0,0,0,105000
287,CPM25385,Property Management Department,125 Magazine Street,Assess and address the building condition and user agency needs at the facility.,Public Facilities Department,New Project,Roxbury,0,5000000,0,0,0,0,0,0,0,0,0,150000,4850000,0,0,0,0,0,0,0,0,0,5000000
288,CBR25386,Planning Department,Lafayette Garage,Repairs to the garage.,Public Facilities Department,New Project,Downtown / Government Center,0,2000000,8000000,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,10000000
289,CMS25377,Department of Innovation and Technology,Permit & License Transformation,Design and implement improvements to the permit and licensing technology systems.,Department of Innovation and Technology,New Project,Citywide,1650000,2500000,0,0,0,0,0,0,0,0,100000,500000,3550000,0,0,0,0,0,0,0,0,0,4150000
290,CPM25387,Property Management Department,City Hall,"Study, design, renovation, and construction at City Hall.",Property Management Department,New Project,Downtown / Government Center,2000000,23500000,0,0,0,0,0,0,0,0,150000,1000000,24350000,0,0,0,0,0,0,0,0,0,25500000
291,CPW25388,Public Works Department,Sidewalk and Ramp Reconstruction 2028-30,"Design and construct improvements to sidewalks and curb ramps during the 2028, 2029, and 2030 construction seasons.",Public Works Department,New Project,Citywide,0,60000000,76000000,0,0,0,0,0,0,0,0,0,136000000,0,0,0,0,0,0,0,0,0,136000000
292,CPW25389,Public Works Department,Roadway Reconstruction and Resurfacing 2028-30,"Resurface and reconstruct roadways to maintain and improve the citywide pavement condition index during the 2028, 2029, and 2030 construction seasons.",Public Works Department,New Project,Citywide,0,47000000,68000000,0,0,0,0,0,42000000,0,0,0,115000000,0,0,0,0,0,0,0,42000000,0,157000000
293,CPR25390,Parks and Recreation Department,Public Garden Bridge,Make structural repairs and improvements to the bridge over the Public Garden Lagoon.,Parks and Recreation Department,New Project,Beacon Hill,0,3500000,0,0,0,0,0,0,0,0,0,100000,3400000,0,0,0,0,0,0,0,0,0,3500000
294,CPS25376,Boston Public Schools,preK Expansion Districtwide,Design work and renovations at schools across the district to support pre-K expansion.,Boston Public Schools,New Project,Citywide,3000000,0,0,0,0,0,0,0,0,0,250000,500000,2250000,0,0,0,0,0,0,0,0,0,3000000
295,CBR25339,Planning Department,Sail Boston Berthing,Improvements and capital repairs to piers and wharfs in the Raymond L. Flynn Marine Park (RLFMP) and the Charlestown Navy Yard (CNY).,Planning Department,In Construction,Multiple Neighborhoods,3000000,1500000,0,0,0,0,0,0,0,0,3000000,1500000,0,0,0,0,0,0,0,0,0,0,4500000
296,CPW25160,Public Works Department,Street Lighting Maintenance Facility,A study to determine a location for a permanent public works street lighting facility.,Public Facilities Department,Study Underway,Citywide,2500000,0,0,0,0,0,0,0,0,0,0,500000,2000000,0,0,0,0,0,0,0,0,0,2500000
297,CPW25316,Public Works Department,Transit Project Coordination and Construction,"Coordinate with the MBTA on transit projects on City streets, including Green Line work on Huntington and Commonwealth Avenues.",Public Works Department,Study Underway,Citywide,5000000,5000000,0,0,0,0,0,0,0,0,0,350000,9650000,0,0,0,0,0,0,0,0,0,10000000
298,CAR25391,Office of Arts & Culture,Crispus Attucks Memorial,"Design, fabricate, and install a memorial to Crispus Atticks.",Office of Arts & Culture,In Design,Citywide,0,75000,0,0,0,0,0,0,0,0,0,25000,50000,0,0,0,0,0,0,0,0,0,75000
299,CTD25321,Transportation Department,Albany St Bike Accommodations,Construct bike facilities on Albany Street from Melnea Cass Boulevard to Frontage Road.,Transportation Department,In Construction,South End,0,0,0,550000,0,0,0,0,0,0,0,0,0,91517,10000,0,448483,0,0,0,0,0,550000
300,CPM25392,Property Management Department,Feasibility Study Services,"Conduct studies on potential capital projects to determine scope, feasibility, cost estimate, and timeline.",Public Facilities Department,New Project,Downtown / Government Center,0,5000000,0,0,0,0,0,0,0,0,0,1000000,4000000,0,0,0,0,0,0,0,0,0,5000000
301,CED24758,Environment Department,Coastal Resilience Army Corp Study,Support the development of a study that will examine the feasibility of measures along and within the Boston Harbor to reduce vulnerability of coastal flooding due to sea level rise caused by climate change.,Environment Department,Study Underway,Multiple Neighborhoods,2700000,0,0,0,0,0,0,0,0,1765270,375000,375000,184730,0,0,0,0,0,0,0,0,3000000,5700000
302,CPD25151,Police Department,Computer Aided Dispatch System Upgrade,CAD upgrades to match the RMS system replacement and allow for interoperability between CAD and RMS.,Police Department,Implementation Underway,Citywide,3301000,0,0,0,0,0,0,0,0,1064631,25000,500000,1711369,0,0,0,0,0,0,0,0,0,3301000
303,CPD24768,Police Department,Evidence/Archives/Central Supply Study,"Program and siting study for new facility to house evidence management, archives, and central supply functions.",Public Facilities Department,To Be Scheduled,Citywide,75000,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,0,75000
304,CPR25393,Parks and Recreation Department,Chandler Pond Phase 2,"Restoration of remaining shoreline, including removing invasives, erosion control, and establishing designated access to the pond.",Parks and Recreation Department,New Project,Allston / Brighton,0,700000,0,0,0,0,0,0,0,0,0,450000,250000,0,0,0,0,0,0,0,0,0,700000
305,CPR25052,Parks and Recreation Department,Public Garden Tool House,Design of facility upgrades at the Public Garden Tool Shed.,Parks and Recreation Department,To Be Scheduled,Beacon Hill,8610000,0,0,0,0,0,0,0,0,659680,0,450000,7500320,0,0,0,0,0,0,0,0,0,8610000
306,CTD25269,Transportation Department,Dorchester Greenway Study,"Plan and design a linear park through Dorchester near the covered portion of the MBTA Red Line, supported with MassTrails grant.",Transportation Department,Study Underway,Dorchester,368250,0,0,0,0,0,0,0,0,13595,50000,145000,159655,0,0,0,0,0,0,0,0,300000,668250
307,CLD21306,Boston Public Library,North End Branch Library,Assess the existing interior and exterior physical conditions and systems according to how ably the branch can accomplish the Compass principles; develop and implement an improvement plan.,Public Facilities Department,To Be Scheduled,North End,-510000,0,610000,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,100000
308,CLD25014,Boston Public Library,South Boston Branch Library Study,Conduct a facility assessment and develop a building program that reflects the BPL's Compass Principles and supports the needs of the neighborhood. Design and construct a new branch library.,Public Facilities Department,To Be Scheduled,South Boston,250000,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,250000
309,CPS25087,Boston Public Schools,Allston Elementary School Design,Develop a building program and design for the construction of a new preK-6 school to be located on the site of the Jackson Mann School.,Public Facilities Department,To Be Scheduled,Allston / Brighton,500000,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,500000
310,CPS25132,Boston Public Schools,West Roxbury Education Complex Study,Design study to demolish and rebuild the West Roxbury Education Complex as a comprehensive 7-12 school.,Public Facilities Department,To Be Scheduled,West Roxbury,500000,0,0,0,0,0,0,0,0,214212,0,0,285788,0,0,0,0,0,0,0,0,0,500000
311,CTD25277,Transportation Department,Traffic Signal Communications Improvements,Install fiber optic cable and replaces existing traffic controller units at 104 intersections to improve signal management.,Public Works Department,In Construction,Citywide,1880000,0,0,0,0,0,0,0,0,1223779,300000,356221,0,0,0,0,0,0,0,0,0,0,1880000
312,CND25193,Mayor's Office of Housing,BHA Retrofit,"Conduct energy efficiency retrofits at various BHA sites across Boston by electrifying HVAC systems and replacing natural gas stoves appliances, and electrifying other energy systems.",Boston Housing Authority,Completed,Citywide,25000000,0,0,25000000,0,0,0,0,0,0,0,0,25000000,0,25000000,0,0,0,0,0,0,0,50000000
313,CPR25029,Parks and Recreation Department,Ringer Playground,Design of recommendations from the master plan.,Parks and Recreation Department,In Construction,Allston / Brighton,1700000,0,0,0,0,0,500000,0,0,172536,1165000,362464,0,0,0,0,0,0,500000,0,0,900000,3100000
314,CAR25124,Office of Arts & Culture,Art Signage Upgrades,"Design, fabricate, and install custom interpretative signage for numerous artworks across the City.",Office of Arts & Culture,Implementation Underway,Citywide,100000,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,0,0,0,0,0,0,0,100000
315,CAR25125,Office of Arts & Culture,Park Plaza Monument/Memorial,"Select an artist who will design, manage the fabrication and the installation of a new artwork to be installed on the site formerly occupied by the Emancipation Group statue in Park Plaza.",Office of Arts & Culture,To Be Scheduled,Bay Village,500000,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,500000
316,CFD25394,Fire Department,Fire Apparatus FY29-32,"Purchase new fire apparatus on the next contract, including ladders, engines, and towers.",Fire Department,To Be Scheduled,Citywide,0,4022500,1977500,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,6000000
317,CPS25395,Boston Public Schools,ARP 2024: Adams School Improvements,Replace the windows and doors and perform ADA upgrades at the Adams School as part of the MSBA ARP program.,Public Facilities Department,In Construction,East Boston,9198485,0,0,0,0,0,10798221,0,0,0,500000,3000000,5698485,0,0,0,0,0,500000,3500000,6798221,0,19996706
318,CPS25396,Boston Public Schools,ARP 2024: Everett & Murphy Improvements,Replace the windows and doors at the Everett and Murphy Schools as part of the MSBA ARP program.,Public Facilities Department,In Construction,Dorchester,2954175,0,0,0,0,0,3467944,0,0,0,500000,1750000,704175,0,0,0,0,0,500000,2000000,967944,0,6422119
319,CPS25397,Boston Public Schools,ARP 2024: Kenny & O'Donnell Improvements,Replace the roof at the Kenny & O'Donnell Schools as part of the MSBA ARP program.,Public Facilities Department,In Construction,Multiple Neighborhoods,1362927,0,0,0,0,0,1599957,0,0,0,500000,862927,0,0,0,0,0,0,500000,1099957,0,0,2962884
320,CPS25398,Boston Public Schools,ARP 2024: Lyndon & Gardner Improvements,Replace the windows and doors at the Lyndon and Gardner Schools as part of the MSBA ARP program.,Public Facilities Department,In Construction,Multiple Neighborhoods,5350444,0,0,0,0,0,5611335,0,0,0,500000,2000000,2850444,0,0,0,0,0,500000,2500000,2611335,0,10961779
321,CPS25399,Boston Public Schools,ARP 2025: Heat Pumps and Roof at 2 Schools,Install heat pump HVAC system at the Margarita Muñiz Academy and Orchard Gardens K-8 and replace the roof at Orchard Gardens K-8 as part of the MSBA ARP program.,Public Facilities Department,In Design,Multiple Neighborhoods,426820,0,0,0,0,0,473180,0,0,0,0,250000,176820,0,0,0,0,0,0,275000,198180,0,900000
322,CTD25402,Transportation Department,Commonwealth Ave Transit Coordination,Coordinate with the MBTA on upgrades to Green Line B-Branch and Commonwealth Avenue.,Transportation Department,New Project,Allston / Brighton,0,0,2000000,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,2000000
323,CTD25158,Transportation Department,Norwell Street Square,Develop dead-end section of Park Street into a plaza in conjunction with the development of a park in the adjacent lots.,Parks and Recreation Department,In Construction,Dorchester,145000,0,0,0,0,0,0,0,0,0,7500,100000,37500,0,0,0,0,0,0,0,0,1460000,1605000
324,CPS25403,Boston Public Schools,BPS Data Modernization,"Migrate BPS district data from on-site data servers to cloud-based hosting, upgrade and replace legacy on-site hardware systems, and upgrade cybersecurity tools.",Boston Public Schools,Implementation Underway,Citywide,2800000,0,0,0,0,0,0,0,0,0,25000,1500000,1275000,0,0,0,0,0,0,0,0,0,2800000
325,CPS25405,Boston Public Schools,ARP 2025: Roofs at 3 Schools,"Repair and replace roofs at the Boston Adult Academy, Hurley, and Mildred Ave schools.",Public Facilities Department,In Design,Multiple Neighborhoods,79180,0,0,0,0,0,120820,0,0,0,0,79180,0,0,0,0,0,0,0,120820,0,0,200000
